Sentiment,Text
0,Again the market went down  ... Elections results are on S I guess every body is selling their stocks off before the results
0,job hunting  what a way to enjoy the summer at least i got revolution mother blasting out the itunes :-p
0, just heard that your deal with the premier league has ended. it sux to hear that b/c i enjoyed the broadband service. 
0, Kris &amp; Adam get through to the final lol  we get it here the same night as the USA&gt;
0," Woah, I haven't been on a computer in forever, this is different! it's hard to type with my nails "
0, we do got real niggas in the Navy   let me guess u must be in the Army.
0, My home county of Yorkshire just voted in a BNP Euro MP. 
0,The BNP candidate said it was the &quot;first step to freedom&quot; from EU &quot;dictatorship&quot;. 
0,Admitting that I don't like action plots and I do like romance plots always makes me feel like I'm setting back the feminist cause.  
0, huckleberry finn isn't a very exciting book 
0," i tried voting for you, but the page &amp; links were messed up &amp; i couldnt find the voting part &amp; was frustrated "
0, Well  is enjoying spa in SG right now. So she's unlikely to be contactable till the voting has long ended. 
0, So sorry you feel awful.  HEALTH CARE REFORM NOW!!
0,The Never Ending Story goes on   Facts of politics are very stubborn things.
0," Not given your name and avatar, I'd say it's pretty normal. Unfortunately for me I thought aristocracy "
0,shooting things should be  leave it to the military to regiment things to death.  I HATE BEING SUPER BRUISED EVERYWHERE! 
0," *hug* I'm never quite as good with combat as I am with mut, even counting my awesome swords of pwnage. "
0," awww I know. I'm more concerned about the ladies poll though, if ppl vote off Katee, I'm gonna be sad "
0, I doubt anyone would hate someone for being a Libertarian if they understood. Republicans have given us all bad names. 
0, &lt;3 It seems I can't receive or send txt to the US 
0, I want pop tarts now damn it. But not our boring flavours  - the exciting ones you get in the US 
0,"King of clay reigns supreme, Djokovic left in the dust  's ok Novak, you'll win next week at home!"
0,I'm gonna miss Shawn when he leaves for the military. He cracks me up. 
0,"German Parliament approved the  Internet Censorship law. I was never before ashamed to be German, today I am "
0, i hope you guys are voting hardcore today i work until 11 tonight so im done. 
0,I don't understand why the technicians had to reformat my harddisk.  They could have just removed the offending software program. 
0," You wouldn't like it here, I went to bar and ppl were READING...  They were all smelly hippies "
0,  42 states have passed mobility legislation. 48 states 150-hour rule. California is a holdout on both 
0," -  more talking in 1st weekend than last yr total.   Some people unable to shut up (yes, Anarchist Wife pl I'm talking to you)"
0,BNP gains MEP seat. 120k+ votes in Yorkshire and Humber. This is what happens when the rest of us don't vote 
0,"Datsyuk edged Richards 945-942 into total votes, but Richards received more first-place ballots. The Flyers just can't win anything "
0,I'm very soon gonna emigrate to  the last free part of landscape in this cruel world!! 
0,who the hell voted BNP and Conservstives in Wales?? Shame on you. Hoped  Cymru would get more than a 1% increas 
0,"I'm terrified ahead politics exam, I think of all my subjects that is the one I want to do well in the most. "
0," Yeah, that was my thumb last night. Sorry "
0, I failed at trying to convince people at work to vote. 
0,  bummer well when you come back to the US ill buy you an imaginary drink lol
0," Cheers  works well. But only in IE, not FF "
0,last night with the extended family.   up at 5 to see my cousin at his army base!
0,last night having Claire around  and really hoping her time in the US will be quite simply amazing! 
0,grrr Vista install not going well. Boot record corrupted after reinstalling drivers. Start again 
0,I'm so tired and I've got to go to national guard drill in am. And p/t job in afternoon 
0, No  I'm not  no1 wanna gimme internet without a civilID! I got a freakin passport n other ids! Lazim civil I'd with them!
0,German parliament votes for censorship in the internet 
0,Just as I was drifting off to sleep I hear Nick Griffin is an MEP. Now I will have nightmares. nationalism and racism are not the way. 
0,not able to vote for some  it's fixed soon!!! 
0," glad to have you back in the US! (although i'm sure the Philippines misses you!  aw) gas prices always go up, don't they?"
0, other common failures to upgrade: dec CU had a corrupted dlls in it and hanged. Just my experience. 
0,A small correction to that article: W/BN president's bike is not his _primary_ mode of transportation any  
0," I've been able to vote once in the last 3 hours. Ugh, that site bugs me "
0, I felt a little discomfortable that you retweeted my retweet like I was claiming the German gov was  
0,"USA 1, Italy O in the federation  the US looks like complete shit, regardless of being up. Embarassing. "
0,"good news, bad  relations with Havana!!!  Good cigars!!!  After taxes though, will be 1000.00 for one "
0,last week before elections started. and seems the pasters are in war now  there goes my time
0, I think that may be because it is the US site  
0,"  ABC broke in with president's news conf. about GM right when Paris came on   He went past noon, so saw nothing"
0,i was really looking forward to watching the  open today. 
0, i see you too. Lmao. I am going to be sad when you guys leave.  
0,Iranian beatings competing for space in my head with my new boy. I have never been so grateful for our own decrepit govt. What a world 
0,Manchester United retains Premier League title with a draw.  
0,someones dead on army wives. Dad just laughed and Mum got annoyed with him. I wanna watch Britains Got Talent 
0,  think it's Pollution ! something that doesn't even exist for the Govt. i know several other people with the same thing .. 
0,The Advocates for Self Government has two positions open in Cartersville. NOW I'm not liking the move to South GA so much. 
0," hey chick, i'm gonna be on with some campaign emailing etc in abit but i gotta do an hour on reports first "
0," wonderful becuz she doesnt have very many  its disturbing! so i voted about 13x's now, lol"
0," oh the quote I recognise, just you could have modified it for me  *wipes tear* x"
0," it's a rainy morning here as the sun rises in Muskegon, Michigan in the USA. But the air is cool. I don't think it'll stay cool. "
0,"Oh, and back, but busy. No news updates.Sorry  Lots going on though! Iran, civil rights, health care  time to be an activist!"
0," Can people still vote? Cuz when ever I go on it, it won't let me do anything.  "
0, awww spec  in your bar exam course??
0," Very nice! 1st CFL recycling in the nation, I'm impressed! Want an OH Bartell's but must make do w/discount drug mart "
0, i think nominations have now closed 
0,Wishes he was going to be at the star trek premier tonight 
0,Why won't anyone in the US rent a car to an 18 year old Australian guy???  
0,ew i'm tweeting about buying a train ticket and there was a crash in the US. Sounds pretty horrible 
0, We're screwed for P we really are 
0,I am in Azkaband territory and they are not here 
0,again saddened by the dearth of variety of  in canada compared to the US 
0,convicted felon?? really..? man! he only voted  can't anymore!  well its  jail time!(:
0,I have to call the US shortly from my mobile. It's going to cost be a bomb 
0,i feel bummed that  isn`t nominated at the teenchoice awards. ( and  isn`t nominated  aw.
0, Yuh dash mi wey 
0,I voted for Julianne hough for breakthrough video of the year on  Awards. But she didnt win 
0,European elections did not improve too much  curious where it is going to lead us.. ..
0,"  The fixtures copyright is held by Premier League, so I think any calendar would have to come from them  Matt"
0,Vote twilight for best movie! I wish ryan and rachel were nominated for something!  that's where they had their famous kiss! &lt;3
0,"Despite liberal and regular application of sunscreen yesterday, my poor ordinarily pale skin is rather red - ouch  - and freckled"
0, to vote for  does not go any longer ... the website don't get open *sorry* 
0,"My video card has died a hard death, causing a shutdown that corrupted my Windows install on that box.  "
0," I'd like to vote for Worthington's Farm Market, but alas they are not on there. "
0,Is starting to think Obama was all hype    same old politicians
0,"  just woke up a few mins ago.  I can't tell yet, ofc govt is fighting back - not going 2 b easy.  tough night ahead. "
0, belay that !! Pandora is no longer available to users outside the US.  I hate. Need to get to the land of the plenty ASAP.
0, 21 months to act? whats the deal with the 21 mth timeline? a HUGE chunk of the ice shelf broke off  govt needs to raise awareness!
0,drunk tweeting doesn't do me any justice. i think i need to through up. yuck! 
0,"W UK got a sweep over the US in the     On the good side of things, Sanchez defeated Guida!"
